time [s],phi [rad],torque [Nm],torque_comp [Nm],emg_quad [mV],emg_hams [mV],phase
10.794,10.794,46.01206588745117,46.90459421231442,0.23033156250284312,0.2700252146901173,e
10.795,10.795,43.723514556884766,45.50581505960239,0.24799822909244057,0.28685277815861554,e
10.796,10.796,41.72935485839844,43.21670531449142,0.24634829585632162,0.281151086347508,e
10.797,10.797,40.23234176635742,41.2163801922002,0.24287615030828105,0.27832643746257424,e
10.798,10.798,38.99278259277344,39.695432788241945,0.23493091186645768,0.26655559732361706,e
10.799,10.799,38.34230041503906,38.491157927172054,0.23034213591687755,0.2666684099698208,e
10.8,10.8,37.94959259033203,37.766882450990565,0.22417216328198375,0.26280505013994787,e
10.801,10.801,36.26802444458008,36.94504454952737,0.23309573886090315,0.26520366244845367,e
10.802,10.802,34.77033233642578,35.85245889740077,0.23774419433901284,0.27041503466721845,e
10.803,10.803,33.327762603759766,33.69207612718645,0.24199340005406383,0.26730322451159616,e
10.804,10.804,31.608964920043945,31.753860389277392,0.22863114149712177,0.2649907636007841,e
10.805,10.805,29.742738723754883,30.394811444429237,0.2190224619325587,0.24281881320123896,e
10.806,10.806,29.03633689880371,29.647984325715512,0.21781280473331024,0.2513504878815594,e
10.807,10.807,28.753225326538086,28.45883393857985,0.22357150066734785,0.2501959441015518,e
10.808,10.808,28.69098663330078,27.68937759606966,0.22813604100767226,0.2569348499284452,e
10.809,10.809,28.168292999267578,27.305426807660403,0.22823626545891507,0.2624542848003028,e
10.81,10.81,27.203584671020508,26.608352016342213,0.22250330992364378,0.2659912920021358,e
10.811,10.811,25.833784103393555,25.5312749220517,0.2192383367349564,0.26245910272202777,e
10.812,10.812,24.703174591064453,25.0014895343149,0.21749686886711833,0.2600594812132005,e
10.813,10.813,24.032804489135742,24.554102461704833,0.21527676373946975,0.265151188590935,e
10.814,10.814,23.61998176574707,23.96534484314376,0.22160730376029997,0.2740137006397094,e
10.815,10.815,23.336162567138672,24.022513398412038,0.2289026526043087,0.29286990408434066,e
10.816,10.816,23.16252899169922,23.963769307216293,0.22261721126506412,0.28798308123811295,e
10.817,10.817,23.06194305419922,22.53097027380728,0.22562078251893442,0.28465327104338967,e
10.818,10.818,23.31059455871582,19.4969462141843,0.22651889298597466,0.2652492105917808,e
10.819,10.819,24.12979507446289,16.715389096587298,0.25628707746685264,0.2561842955408479,e
10.82,10.82,25.593290328979492,15.05577029609964,0.2614150703318552,0.26069241083869354,e
10.821,10.821,27.11178970336914,13.73791216577148,0.26344036763902356,0.26301457332382194,e
10.822,10.822,29.587430953979492,13.426525859182728,0.2597456052188709,0.26259728795995174,e
10.823,10.823,32.41262435913086,13.544638668252286,0.26836451179208587,0.2616672926888773,e
10.824,10.824,36.10298538208008,15.208778962500483,0.24206417813711337,0.25130617946858413,e
10.825,10.825,41.174041748046875,19.251087030399443,0.2037666788228685,0.23271326571603565,e
10.826,10.826,45.12156677246094,23.309653091529636,0.21301890863543643,0.2384794436975758,e
10.827,10.827,48.84786605834961,27.075167145607345,0.21874464091585183,0.25216545459203576,e
10.828,10.828,50.695770263671875,28.72370004225916,0.22473892231474005,0.2552738841163026,e
10.829,10.829,52.23044204711914,29.823593083170522,0.22888934605169653,0.2651685213361124,e
10.83,10.83,52.4942512512207,29.607788416345027,0.2207188268556238,0.26150782292936176,e
10.831,10.831,52.86814498901367,28.548963648974954,0.2101404972931982,0.2617402216107155,e
10.832,10.832,52.855159759521484,25.91543298463954,0.20671168350532934,0.2613118740094337,e
10.833,10.833,51.442543029785156,20.77357022050891,0.21382166757134805,0.25601570890480807,e
10.834,10.834,49.716827392578125,14.852916996769821,0.22211429157628546,0.2645777875949637,e
10.835,10.835,47.49367141723633,7.796261861944699,0.2399160399540209,0.27876651928420737,e
10.836,10.836,47.12992477416992,2.1945025599135506,0.2362087197641819,0.2817636169093434,e
10.837,10.837,46.94997024536133,-2.4887963327521883,0.2337726637737278,0.2743242060797259,e
10.838,10.838,47.35912322998047,-5.909485163465341,0.22483256756712744,0.26807918163150807,e
10.839,10.839,47.289337158203125,-7.350037968087214,0.22592647664929444,0.26537120368911343,e
10.84,10.84,46.96171569824219,-6.911844284979813,0.22648198295568256,0.25942737685793493,e
10.841,10.841,46.87318801879883,-5.250749145652578,0.22977640549171902,0.26280492503460556,e
10.842,10.842,47.39205551147461,-2.256910880475924,0.23266196322802551,0.2644487461326975,e
10.843,10.843,48.07646560668945,1.3198777151611178,0.23646571715404688,0.26025808303837605,e
10.844,10.844,48.22671127319336,4.885019043932267,0.2220823620323869,0.2536641028451062,e
10.845,10.845,48.96596908569336,8.784546875819181,0.20817411075187547,0.24129383451870737,e
10.846,10.846,49.57609558105469,11.835970064624286,0.20537826516644372,0.24325990484000176,e
10.847,10.847,50.130767822265625,14.619414284348778,0.21812561930547378,0.24588610617667356,e
10.848,10.848,50.11452865600586,16.39951558666648,0.22087254882795762,0.24832833297646753,e
10.849,10.849,50.04288864135742,17.539477238840405,0.2234749458582539,0.25715702139477736,e
10.85,10.85,49.62116241455078,17.715607975468945,0.22204196877779203,0.2596513763676098,e
10.851,10.851,49.549072265625,17.202102472797176,0.22492850012780882,0.25578390875187107,e
10.852,10.852,49.458404541015625,16.092306159760867,0.21624547769652944,0.2579304194884186,e
10.853,10.853,49.570152282714844,14.233776973768256,0.2168391399891913,0.25510157175418224,e
10.854,10.854,49.11090087890625,11.687022969030469,0.22295679209043162,0.2619791372721137,e
10.855,10.855,49.03813934326172,,0.23922996936190444,0.28056921235131477,e
10.856,10.856,49.03881072998047,,0.23249583290121184,0.27406880358804936,e
10.857,10.857,49.113006591796875,,0.2284446118483986,0.2730321594732919,e
10.858,10.858,48.92928695678711,,0.22410199472249942,0.26469440820620016,e
10.859,10.859,49.168853759765625,,0.2271836790219174,0.2605750502372452,sf
10.86,10.86,49.573951721191406,-3.1291673130970055,0.22621862358958336,0.2604575423725908,f
10.861,10.861,50.126155853271484,-2.4525714372068212,0.23014425427915156,0.25793473464526623,f
10.862,10.862,50.78866958618164,-2.343835297032121,0.23061709719369733,0.26048234552086014,f
10.863,10.863,51.06443786621094,-2.2350991568574208,0.2339284081204015,0.2589376442783431,f
10.864,10.864,51.026939392089844,-2.126363016682528,0.21860407995362055,0.25044011679190076,f
10.865,10.865,51.39442443847656,-1.3106691200233178,0.20337142188837068,0.23669932601126287,f
10.866,10.866,50.73051834106445,-0.17927085597855297,0.20081423323843584,0.24139906022730545,f
10.867,10.867,51.152767181396484,1.2807770974305193,0.20344951096854516,0.2431230734868911,f
10.868,10.868,51.096187591552734,2.5068476025208764,0.19889916279237663,0.25226804690344345,f
10.869,10.869,50.10037612915039,2.688431823174873,0.19596769982930703,0.2542887029847349,f
10.87,10.87,50.37485885620117,3.48208637497192,0.19639791571712337,0.25878878291021323,f
10.871,10.871,50.59394836425781,3.8633841077203734,0.2047447479351773,0.2559961486581091,f
10.872,10.872,50.03943634033203,3.5211776207076135,0.2059315397075407,0.25409830132906797,f
10.873,10.873,50.350196838378906,3.5320335011269326,0.21594290992920787,0.2520370374257471,f
10.874,10.874,50.14519119262695,3.1416240967349824,0.2310091773303151,0.25532523506820787,f
10.875,10.875,49.70066452026367,2.3489893199599186,0.256025835157772,0.2747453525164675,f
10.876,10.876,50.23183059692383,2.1843933692450963,0.24725364640624278,0.2684591677370488,f
10.877,10.877,49.0687255859375,0.7326302440749622,0.2356428759805611,0.27119601855441583,f
10.878,10.878,48.6604118347168,0.27108382695570177,0.2309362445367116,0.2631653425747938,f
10.879,10.879,47.791656494140625,-0.6468727436808724,0.22781303755919438,0.2595677673032943,f
10.88,10.88,47.45661163330078,-1.1057705629489307,0.23515995421243127,0.2518286866923286,f
10.881,10.881,47.65528106689453,-1.1591398665156545,0.23721837087001624,0.25695265680588397,f
10.882,10.882,47.78005599975586,-1.0730485015877034,0.24092720827447195,0.2559700873010308,f
10.883,10.883,47.75730514526367,-0.7761473384451748,0.24910084075892686,0.2563748834050302,f
10.884,10.884,47.43983840942383,-0.44826932828344007,0.23290175939181595,0.24504760637962703,f
10.885,10.885,46.66181564331055,-0.06684365029461824,0.21247296954000103,0.23298949029464888,f
10.886,10.886,45.73622512817383,0.6501575249566596,0.2120127371086626,0.23822391858464959,f
10.887,10.887,45.105045318603516,1.1902088921815128,0.21369059216169875,0.24011848494530486,f
10.888,10.888,44.9339599609375,1.899975980808167,0.21003585339640435,0.24892440242029834,f
10.889,10.889,45.25971984863281,2.384472734132186,0.1977882959096775,0.2467251822601749,f
10.89,10.89,45.437896728515625,2.5393997641986195,0.17772732290359192,0.2522145756465877,f
10.891,10.891,45.26601791381836,3.0025162153009193,0.17647257058477292,0.25478269128579784,f
10.892,10.892,44.799312591552734,3.5308375564933585,0.1808853723660281,0.25383286438371655,f
10.893,10.893,43.94571304321289,4.02938180812225,0.1962481947239108,0.2530133739392273,f
10.894,10.894,42.83403015136719,3.7772945250810115,0.22116620554188965,0.25694309544657856,f
10.895,10.895,41.92456817626953,3.3000486174790113,0.26425737559951135,0.2672405802458723,f
10.896,10.896,41.14371871948242,3.5731689442354626,0.280792762279546,0.26431750315251273,f
10.897,10.897,40.362579345703125,4.202156122566793,0.2653992138986687,0.25967068841244434,f
10.898,10.898,39.323463439941406,4.339549518307053,0.23711812385012507,0.2565216476072646,f
10.899,10.899,38.74433135986328,3.98330373977937,0.21748157009282845,0.24894069019394788,f
10.9,10.9,39.0118522644043,3.6567400447951197,0.20807663545118885,0.2446504831564459,f
10.901,10.901,39.923500061035156,4.263770771703543,0.22255993387510448,0.24876676816654453,f
10.902,10.902,39.41718673706055,4.457184581481763,0.21469864377580036,0.24818065174084272,f
10.903,10.903,38.947261810302734,4.4060008713218535,0.21022619782329133,0.25269158197753666,f
10.904,10.904,39.74755096435547,4.516619533960091,0.21836060491141213,0.24221564178937316,f
10.905,10.905,39.663509368896484,4.295076153203772,0.21142909854215622,0.2261658125955401,f
10.906,10.906,40.021244049072266,5.0034659525818155,0.2232890916107132,0.22435019033194495,f
10.907,10.907,38.94243621826172,5.164610336107506,0.21017502352878645,0.22475488549727377,f
10.908,10.908,38.32353210449219,4.965145002811066,0.20333267688270223,0.236862880743823,f
10.909,10.909,38.495849609375,4.78408137936517,0.21791394976027956,0.2505869965753958,f
10.91,10.91,38.907310485839844,4.995139801359819,0.25393222382254993,0.2545983758685431,f
10.911,10.911,38.71076965332031,5.12255315793879,0.2516726256386192,0.2576671847392286,f
10.912,10.912,38.311248779296875,5.093435044507957,0.24149128992129276,0.25935560032799143,f
10.913,10.913,38.04017639160156,4.900190331363723,0.24556337613131962,0.26119621380489666,f
10.914,10.914,37.842437744140625,4.930347003273352,0.2458886487109143,0.26853214389522456,f
10.915,10.915,37.40486526489258,5.1498872493869,0.23771970146360738,0.27335612796613656,f
10.916,10.916,38.0164909362793,5.307555375763051,0.22195860557050134,0.27406925755954364,f
10.917,10.917,38.42518615722656,5.35153290409205,0.21171177320793205,0.2632777182657823,f
10.918,10.918,38.6859245300293,5.791421159199863,0.21536388487850538,0.25647005303700243,f
10.919,10.919,39.719520568847656,6.05308956098594,0.21771515354116097,0.2533728404807618,f
10.92,10.92,39.77690505981445,5.930216607004915,0.21530138547720964,0.24815682433203945,f
10.921,10.921,39.483909606933594,6.135946409444565,0.22028489041334665,0.2548459288731688,f
10.922,10.922,39.724483489990234,6.390104593128467,0.22188391458340373,0.2526516872155765,f
10.923,10.923,39.90937805175781,6.328070421347566,0.22835958847205445,0.2546752551030987,f
10.924,10.924,39.633323669433594,6.092546310326423,0.21820802057481992,0.24854114772140476,f
10.925,10.925,40.18523406982422,6.575695538259511,0.2035696953150104,0.2277714860746785,f
10.926,10.926,40.7734260559082,7.1509253939386985,0.20328880937585084,0.2316337536053331,f
10.927,10.927,40.23796844482422,6.8294848082150015,0.2141862529846354,0.23692509497404876,f
10.928,10.928,39.867897033691406,7.0310662971995495,0.2155160155651616,0.2437607115337354,f
10.929,10.929,40.01256561279297,7.290117883551127,0.21235237843647725,0.25080309434358883,f
10.93,10.93,40.59861373901367,7.687238201119602,0.21140609178972558,0.24271125615653336,f
10.931,10.931,40.337127685546875,6.922422818938048,0.20782437546329088,0.2506605047624626,f
10.932,10.932,40.185401916503906,6.774475407884916,0.20457284151644184,0.24682997877035934,f
10.933,10.933,40.806495666503906,7.3625718821296235,0.2090728097671833,0.24571789736432192,f
10.934,10.934,40.672054290771484,7.200752843507683,0.2305129101264595,0.25529516498837906,f
10.935,10.935,41.144744873046875,7.119505258171994,0.2547298979309622,0.2632082588885048,f
10.936,10.936,41.266883850097656,6.809562499668522,0.256858764191143,0.2674696258782964,f
10.937,10.937,42.1800537109375,7.448764776005565,0.24115487348718595,0.26255089396797016,f
10.938,10.938,42.00614929199219,7.49686403684126,0.23064064508238216,0.255624419800619,f
10.939,10.939,42.49430847167969,7.5368834541753404,0.22585015976791775,0.2548211697385242,f
10.94,10.94,43.7738037109375,7.584058338161491,0.22819843914737997,0.2524243195814056,f
10.941,10.941,43.39537811279297,7.115912071770539,0.2294263897797567,0.25324858019766233,f
10.942,10.942,44.249839782714844,7.100267733564065,0.23109376371802115,0.25680605942743656,f
10.943,10.943,44.5511474609375,6.97342482121069,0.23334916824508747,0.25350637274601356,f
10.944,10.944,44.87077713012695,7.183792370699956,0.2243336497692324,0.2444998012946202,f
10.945,10.945,42.225860595703125,6.819503673000204,0.21286782377714178,0.23372493658615773,f
10.946,10.946,38.56803894042969,6.491285492495926,0.212461245987485,0.23530175374106563,f
10.947,10.947,34.63317108154297,5.74123621862988,0.2208140549768271,0.23743525644797703,f
10.948,10.948,30.992448806762695,4.942472433511444,0.2200529436517062,0.24330616960934323,f
10.949,10.949,27.461942672729492,3.3350744362113836,0.22158414471245066,0.2542288684589198,f
10.95,10.95,25.035926818847656,2.6503993161897714,0.2148475451770139,0.25085019007456083,f
10.951,10.951,22.92293357849121,1.989437788235075,0.21441492665182973,0.24857090268421145,f
10.952,10.952,21.58279037475586,1.659116481220054,0.2088942603346924,0.2512522673232656,f
10.953,10.953,20.776126861572266,1.2173125058179832,0.2085022305958374,0.24936562627000775,f
10.954,10.954,20.060951232910156,0.4404424940798117,0.2150222581028354,0.25193025976241906,f
10.955,10.955,20.137781143188477,0.8772870490487765,0.22021660195109063,0.2688766745738595,f
10.956,10.956,19.71687889099121,1.2268345758679338,0.1957775586971572,0.2603516299703287,f
10.957,10.957,19.682466506958008,2.672967207032758,0.18485756131540843,0.26465005771455025,f
10.958,10.958,19.555248260498047,5.863284421051597,0.18810442220127208,0.2518401065640312,f
10.959,10.959,19.004554748535156,7.4222731481568545,0.2094900996707592,0.25681582578715917,f
10.96,10.96,17.219696044921875,6.198637265896293,0.23769948904258087,0.2500205681709017,f
10.961,10.961,14.421917915344238,5.746936795779428,0.2715794795971576,0.24880013361237435,f
10.962,10.962,11.697102546691895,8.36616410423919,0.2845204947541123,0.2493478405334721,f
10.963,10.963,11.255425453186035,12.415559718283934,0.2815291270639465,0.25320357709570396,f
10.964,10.964,10.61061954498291,14.410066399010978,0.26119029519201026,0.24022481422445274,f
10.965,10.965,6.411609649658203,12.416589762237411,0.24867064523920313,0.2362642606872227,f
10.966,10.966,3.2435173988342285,10.137407117489985,0.243832238553123,0.24114184173217248,f
10.967,10.967,-0.3485504984855652,7.699618534754411,0.23764910402048825,0.2476254255120447,f
